id,timestamp,device,temperature,humidity,rssi,snr,frequency,spreading_factor,bandwidth,dev_eui,payload
85,2025-03-14 21:34:31.843,DHT-11,30.79,90,-48,8,922.6,7,125,d7790368c03b5eca,1e 4f 5a 00
86,2025-03-14 21:36:34.029,DHT-11,30.79,90,-49,9.8,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
87,2025-03-14 21:38:36.199,DHT-11,30.79,90,-49,9.5,922.8,7,125,d7790368c03b5eca,1e 4f 5a 00
88,2025-03-14 21:40:38.379,DHT-11,30.79,90,-51,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
89,2025-03-14 21:42:40.559,DHT-11,30.79,90,-49,7.2,923,7,125,d7790368c03b5eca,1e 4f 5a 00
90,2025-03-14 21:44:42.739,DHT-11,30.79,90,-53,11.2,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
91,2025-03-14 21:48:47.109,DHT-11,30.79,90,-48,9.2,922.8,7,125,d7790368c03b5eca,1e 4f 5a 00
92,2025-03-14 21:50:49.288,DHT-11,30.79,89,-51,10,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
93,2025-03-14 21:52:51.466,DHT-11,30.79,89,-53,9.8,922.6,7,125,d7790368c03b5eca,1e 4f 59 00
94,2025-03-14 21:54:53.649,DHT-11,30.79,89,-49,9.2,922.2,7,125,d7790368c03b5eca,1e 4f 59 00
95,2025-03-14 21:56:55.829,DHT-11,30.79,89,-51,10,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
96,2025-03-14 21:58:58.009,DHT-11,30.79,90,-51,7.5,923,7,125,d7790368c03b5eca,1e 4f 5a 00
97,2025-03-14 22:01:00.198,DHT-11,30.79,89,-49,8.8,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
98,2025-03-14 22:03:02.372,DHT-11,30.79,89,-51,9.2,922.4,7,125,d7790368c03b5eca,1e 4f 59 00
99,2025-03-14 22:05:04.559,DHT-11,30.79,90,-51,9.5,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
100,2025-03-14 22:09:08.917,DHT-11,30.79,90,-49,9,922.8,7,125,d7790368c03b5eca,1e 4f 5a 00
101,2025-03-14 22:09:14.045,DHT-11,,,-53,9.2,922.6,7,125,d7790368c03b5eca,Invalid
102,2025-03-14 22:09:15.103,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
103,2025-03-14 22:09:19.022,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
104,2025-03-14 22:09:18.669,DHT-11,,,-51,10.2,922.2,7,125,d7790368c03b5eca,Invalid
105,2025-03-14 22:11:20.855,DHT-11,30.79,90,-53,10.5,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
106,2025-03-14 22:11:31.475,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
107,2025-03-14 22:13:33.309,DHT-11,30.79,90,-49,8.5,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
108,2025-03-14 22:13:38.827,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
109,2025-03-14 22:13:43.932,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
110,2025-03-14 22:15:45.749,DHT-11,30.79,90,-53,11.8,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
111,2025-03-14 22:15:51.241,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
112,2025-03-14 22:15:56.376,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
113,2025-03-14 22:17:58.209,DHT-11,30.79,90,-53,10.8,922.2,7,125,d7790368c03b5eca,1e 4f 5a 00
114,2025-03-14 22:18:03.715,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
115,2025-03-14 22:18:08.822,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
116,2025-03-14 22:20:15.796,DHT-11,30.79,90,-49,8.5,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
117,2025-03-14 22:20:21.293,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
118,2025-03-14 22:22:23.109,DHT-11,30.79,90,-51,10,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
119,2025-03-14 22:22:28.605,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
120,2025-03-14 22:22:33.735,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
121,2025-03-14 22:24:35.559,DHT-11,30.79,90,-48,8.5,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
122,2025-03-14 22:24:41.047,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
123,2025-03-14 22:24:46.182,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
124,2025-03-14 22:26:53.146,DHT-11,30.79,90,-48,7.2,923,7,125,d7790368c03b5eca,1e 4f 5a 00
125,2025-03-14 22:26:58.64,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
126,2025-03-14 22:29:00.459,DHT-11,30.79,90,-51,9.5,922.6,7,125,d7790368c03b5eca,1e 4f 5a 00
127,2025-03-14 22:29:05.945,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
128,2025-03-14 22:29:11.084,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
129,2025-03-14 22:31:12.909,DHT-11,30.79,90,-53,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
130,2025-03-14 22:31:18.399,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
131,2025-03-14 22:31:23.539,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
132,2025-03-14 22:33:25.359,DHT-11,30.79,90,-49,8.8,922.4,7,125,d7790368c03b5eca,1e 4f 5a 00
133,2025-03-14 22:33:30.866,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
134,2025-03-14 22:33:35.977,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
135,2025-03-14 22:35:37.816,DHT-11,30.79,91,-51,10.5,922.6,7,125,d7790368c03b5eca,1e 4f 5b 00
136,2025-03-14 22:35:43.313,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
137,2025-03-14 22:37:50.269,DHT-11,30.79,91,-51,10.8,922.2,7,125,d7790368c03b5eca,1e 4f 5b 00
138,2025-03-14 22:37:55.744,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
139,2025-03-14 22:38:00.891,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
140,2025-03-14 22:40:02.718,DHT-11,30.79,91,-49,9.5,922.2,7,125,d7790368c03b5eca,1e 4f 5b 00
141,2025-03-14 22:40:08.216,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
142,2025-03-14 22:40:13.352,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
143,2025-03-14 22:42:15.172,DHT-11,30.79,91,-53,10.2,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
144,2025-03-14 22:42:25.797,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
145,2025-03-14 22:44:27.618,DHT-11,30.79,91,-49,10.8,922.8,7,125,d7790368c03b5eca,1e 4f 5b 00
146,2025-03-14 22:44:33.103,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
147,2025-03-14 22:44:38.247,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
148,2025-03-14 22:46:40.067,DHT-11,30.79,91,-49,9.2,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
149,2025-03-14 22:46:45.545,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
150,2025-03-14 22:46:45.199,DHT-11,,,-51,9.2,923.4,7,125,d7790368c03b5eca,Invalid
151,2025-03-14 22:46:50.184,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
152,2025-03-14 22:46:49.83,DHT-11,,,-49,8.5,922.2,7,125,d7790368c03b5eca,Invalid
153,2025-03-14 22:50:54.189,DHT-11,30.79,91,-49,10.8,922.8,7,125,d7790368c03b5eca,1e 4f 5b 00
154,2025-03-14 22:52:56.369,DHT-11,30.79,91,-48,7.2,923,7,125,d7790368c03b5eca,1e 4f 5b 00
155,2025-03-14 22:54:58.549,DHT-11,30.79,91,-49,8.8,922.6,7,125,d7790368c03b5eca,1e 4f 5b 00
156,2025-03-14 22:57:00.727,DHT-11,30.79,91,-49,9,922.4,7,125,d7790368c03b5eca,1e 4f 5b 00
157,2025-03-14 22:59:02.906,DHT-11,30.79,91,-51,10.5,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
158,2025-03-14 23:01:05.095,DHT-11,30.79,91,-48,9,922.2,7,125,d7790368c03b5eca,1e 4f 5b 00
159,2025-03-14 23:03:07.269,DHT-11,30.79,91,-49,7.8,923,7,125,d7790368c03b5eca,1e 4f 5b 00
160,2025-03-14 23:05:09.449,DHT-11,30.79,91,-48,8.5,922.8,7,125,d7790368c03b5eca,1e 4f 5b 00
161,2025-03-14 23:07:11.633,DHT-11,30.79,91,-53,10.8,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
162,2025-03-14 23:09:13.81,DHT-11,30.79,91,-49,9,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
163,2025-03-14 23:11:15.997,DHT-11,30.79,91,-49,8.2,922.6,7,125,d7790368c03b5eca,1e 4f 5b 00
164,2025-03-14 23:13:18.21,DHT-11,30.79,91,-51,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
165,2025-03-14 23:17:22.54,DHT-11,30.79,91,-48,9.2,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
166,2025-03-14 23:17:28.031,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
167,2025-03-14 23:17:27.669,DHT-11,,,-53,9.8,922.4,7,125,d7790368c03b5eca,Invalid
168,2025-03-14 23:17:32.299,DHT-11,,,-51,10.8,922.2,7,125,d7790368c03b5eca,Invalid
169,2025-03-14 23:17:32.669,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
170,2025-03-14 23:19:34.467,DHT-11,30.79,91,-51,10.5,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
171,2025-03-14 23:19:39.947,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
172,2025-03-14 23:19:45.088,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
173,2025-03-14 23:21:46.919,DHT-11,30.79,91,-51,10,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
174,2025-03-14 23:21:52.461,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
175,2025-03-14 23:23:59.378,DHT-11,30.79,91,-53,10,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
176,2025-03-14 23:24:04.86,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
177,2025-03-14 23:24:10.002,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
178,2025-03-14 23:26:11.826,DHT-11,30.79,91,-53,10,922.4,7,125,d7790368c03b5eca,1e 4f 5b 00
179,2025-03-14 23:26:17.309,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
180,2025-03-14 23:26:22.447,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
181,2025-03-14 23:28:24.269,DHT-11,30.79,91,-51,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
182,2025-03-14 23:28:30.479,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
183,2025-03-14 23:28:34.89,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
184,2025-03-14 23:30:36.723,DHT-11,30.79,91,-48,8.8,922.2,7,125,d7790368c03b5eca,1e 4f 5b 00
185,2025-03-14 23:30:42.208,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
186,2025-03-14 23:30:47.341,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
187,2025-03-14 23:32:54.318,DHT-11,30.79,91,-48,8.8,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
188,2025-03-14 23:32:59.814,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
189,2025-03-14 23:35:01.625,DHT-11,30.79,91,-53,10.8,922.4,7,125,d7790368c03b5eca,1e 4f 5b 00
190,2025-03-14 23:35:07.113,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
191,2025-03-14 23:35:12.245,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
192,2025-03-14 23:37:14.079,DHT-11,30.79,91,-49,8,923,7,125,d7790368c03b5eca,1e 4f 5b 00
193,2025-03-14 23:37:24.713,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
194,2025-03-14 23:39:26.527,DHT-11,30.79,91,-51,10.5,922.2,7,125,d7790368c03b5eca,1e 4f 5b 00
195,2025-03-14 23:39:32.012,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
196,2025-03-14 23:41:38.978,DHT-11,30.79,91,-51,9.5,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
197,2025-03-14 23:41:44.472,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
198,2025-03-14 23:41:49.612,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
199,2025-03-14 23:43:51.429,DHT-11,30.79,90,-51,9.5,922.6,7,125,d7790368c03b5eca,1e 4f 5a 00
200,2025-03-14 23:43:56.91,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
201,2025-03-14 23:44:02.059,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
202,2025-03-14 23:46:03.888,DHT-11,30.79,90,-49,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
203,2025-03-14 23:46:09.374,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
204,2025-03-14 23:46:14.51,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
205,2025-03-14 23:48:16.339,DHT-11,30.79,90,-51,10.5,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
206,2025-03-14 23:48:21.811,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
207,2025-03-14 23:48:26.955,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
208,2025-03-14 23:50:28.789,DHT-11,30.79,90,-51,9.8,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
209,2025-03-14 23:50:39.443,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
210,2025-03-14 23:52:41.23,DHT-11,30.79,90,-49,7,923,7,125,d7790368c03b5eca,1e 4f 5a 00
211,2025-03-14 23:52:46.735,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
212,2025-03-14 23:52:51.843,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
213,2025-03-14 23:54:53.686,DHT-11,30.79,90,-51,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
214,2025-03-14 23:54:58.819,DHT-11,,,-49,8.2,922.2,7,125,d7790368c03b5eca,Invalid
215,2025-03-14 23:54:59.178,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
216,2025-03-14 23:55:03.449,DHT-11,,,-49,8.5,923.4,7,125,d7790368c03b5eca,Invalid
217,2025-03-14 23:55:03.798,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
218,2025-03-14 23:57:05.629,DHT-11,30.79,90,-51,9.2,923.2,7,125,d7790368c03b5eca,1e 4f 5a 00
219,2025-03-14 23:59:07.8,DHT-11,30.79,91,-49,7,923,7,125,d7790368c03b5eca,1e 4f 5b 00
220,2025-03-15 00:01:09.989,DHT-11,30.79,91,-51,9.5,922.4,7,125,d7790368c03b5eca,1e 4f 5b 00
221,2025-03-15 00:03:12.165,DHT-11,30.79,91,-53,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 5b 00
222,2025-03-15 00:05:14.342,DHT-11,30.79,91,-51,10,923.2,7,125,d7790368c03b5eca,1e 4f 5b 00
223,2025-03-15 00:09:18.709,DHT-11,30.79,90,-51,9.8,922.6,7,125,d7790368c03b5eca,1e 4f 5a 00
224,2025-03-15 00:11:20.887,DHT-11,30.2,89,-49,10,922.8,7,125,d7790368c03b5eca,1e 14 59 00
225,2025-03-15 00:13:23.069,DHT-11,29.79,90,-51,10.2,923.2,7,125,d7790368c03b5eca,1d 4f 5a 00
226,2025-03-15 00:15:25.25,DHT-11,29.79,90,-48,9,923.2,7,125,d7790368c03b5eca,1d 4f 5a 00
227,2025-03-15 00:17:27.429,DHT-11,29.79,91,-46,9.2,923.4,7,125,d7790368c03b5eca,1d 4f 5b 00
228,2025-03-15 00:19:29.601,DHT-11,29.79,91,-48,10,922.4,7,125,d7790368c03b5eca,1d 4f 5b 00
229,2025-03-15 00:21:31.789,DHT-11,29.79,91,-51,9.8,923.4,7,125,d7790368c03b5eca,1d 4f 5b 00
230,2025-03-15 00:25:36.156,DHT-11,29.79,91,-45,11.2,922.2,7,125,d7790368c03b5eca,1d 4f 5b 00
231,2025-03-15 00:25:41.638,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
232,2025-03-15 00:25:41.286,DHT-11,,,-47,10.5,922.6,7,125,d7790368c03b5eca,Invalid
233,2025-03-15 00:25:46.263,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
234,2025-03-15 00:25:45.909,DHT-11,,,-45,6.5,923,7,125,d7790368c03b5eca,Invalid
235,2025-03-15 00:27:48.087,DHT-11,29.79,91,-45,9.5,922.8,7,125,d7790368c03b5eca,1d 4f 5b 00
236,2025-03-15 00:27:53.571,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
237,2025-03-15 00:30:00.541,DHT-11,29.79,91,-47,9.8,923.4,7,125,d7790368c03b5eca,1d 4f 5b 00
238,2025-03-15 00:30:06.02,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
239,2025-03-15 00:30:11.162,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
240,2025-03-15 00:32:12.989,DHT-11,29.29,91,-45,9.5,922.8,7,125,d7790368c03b5eca,1d 1d 5b 00
241,2025-03-15 00:32:18.472,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
242,2025-03-15 00:32:23.619,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
243,2025-03-15 00:34:25.443,DHT-11,29.29,91,-47,9.8,922.4,7,125,d7790368c03b5eca,1d 1d 5b 00
244,2025-03-15 00:34:30.923,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
245,2025-03-15 00:34:36.056,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
246,2025-03-15 00:36:37.895,DHT-11,29.29,92,-53,10.2,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
247,2025-03-15 00:36:43.378,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
248,2025-03-15 00:36:48.53,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
